hospitalId,hospital_name,resourceType,ts,used,on_hand,total_quantity,available,borrow_quantity,urgency_level,transfer_in_qty,transfer_out_qty,hospital_latitude,hospital_longitude,district,state
HP_IGMC,IGMC Shimla,oxygen,18-04-2023,228,621,598,393,23,Medium,17,18,31.1048,77.1734,Shimla,Himachal Pradesh
DL_AIIMS,AIIMS Delhi,ambulance,11-05-2020,26,100,102,74,15,Medium,15,10,28.5672,77.21,New Delhi,Delhi
JH_RIMS,RIMS Ranchi,ventilator,06-02-2023,64,339,324,275,15,Low,13,14,23.3441,85.3096,Ranchi,Jharkhand
GJ_Civil,Civil Hospital Ahmedabad,bed,07-06-2015,415,773,762,358,11,Low,10,11,23.0225,72.5714,Ahmedabad,Gujarat
CH_GMCH,GMCH Chandigarh,ventilator,23-04-2017,55,213,203,158,10,Low,10,10,30.7333,76.7794,Chandigarh,Chandigarh
MH_KEM,KEM Hospital,ventilator,21-02-2019,69,354,337,285,17,Medium,10,11,18.9782,72.8168,Mumbai,Maharashtra
PB_PGI,PGIMER Chandigarh,ambulance,24-10-2020,26,87,110,61,15,Low,12,11,30.75,76.78,Chandigarh,Punjab
PB_PGI,PGIMER Chandigarh,bed,20-06-2022,403,959,937,556,22,Low,11,11,30.75,76.78,Chandigarh,Punjab
HP_IGMC,IGMC Shimla,ventilator,16-10-2017,38,259,264,221,29,Medium,11,13,31.1048,77.1734,Shimla,Himachal Pradesh
CH_GMCH,GMCH Chandigarh,bed,19-02-2020,424,1127,1081,703,46,Medium,30,37,30.7333,76.7794,Chandigarh,Chandigarh
BR_PMCH,PMCH Patna,oxygen,13-12-2015,220,1078,999,858,79,Medium,49,45,25.61,85.1415,Patna,Bihar
MH_KEM,KEM Hospital,ventilator,17-10-2022,66,380,354,314,26,Low,16,12,18.9782,72.8168,Mumbai,Maharashtra
UP_SGPGIMS,SGPGIMS Lucknow,ambulance,19-06-2023,20,164,178,145,17,Low,11,16,26.8467,80.9462,Lucknow,Uttar Pradesh
KA_NIMHANS,NIMHANS Bengaluru,ventilator,17-08-2015,47,270,244,223,28,High,28,24,12.943,77.5966,Bangalore Urban,Karnataka
GJ_Civil,Civil Hospital Ahmedabad,ambulance,17-07-2019,22,188,191,166,14,Low,12,10,23.0225,72.5714,Ahmedabad,Gujarat
JH_RIMS,RIMS Ranchi,ventilator,15-09-2018,62,324,305,262,19,Medium,13,10,23.3441,85.3096,Ranchi,Jharkhand
KA_NIMHANS,NIMHANS Bengaluru,ventilator,24-08-2018,42,297,299,255,10,Low,10,10,12.943,77.5966,Bangalore Urban,Karnataka
KA_NIMHANS,NIMHANS Bengaluru,oxygen,11-02-2018,202,783,704,581,79,Medium,63,69,12.943,77.5966,Bangalore Urban,Karnataka
KA_NIMHANS,NIMHANS Bengaluru,bed,07-04-2022,428,1220,1190,792,30,Medium,23,27,12.943,77.5966,Bangalore Urban,Karnataka
CH_GMCH,GMCH Chandigarh,ventilator,09-01-2022,48,298,297,250,13,High,11,10,30.7333,76.7794,Chandigarh,Chandigarh
GJ_Civil,Civil Hospital Ahmedabad,ambulance,24-04-2023,21,174,202,153,20,Low,10,15,23.0225,72.5714,Ahmedabad,Gujarat
KA_NIMHANS,NIMHANS Bengaluru,bed,15-11-2024,417,939,884,522,55,Low,35,33,12.943,77.5966,Bangalore Urban,Karnataka
HP_IGMC,IGMC Shimla,bed,05-06-2019,385,921,901,536,20,Low,15,10,31.1048,77.1734,Shimla,Himachal Pradesh
UP_SGPGIMS,SGPGIMS Lucknow,oxygen,13-09-2015,196,1053,1033,857,20,Low,17,19,26.8467,80.9462,Lucknow,Uttar Pradesh
AS_Gauhati,Gauhati Medical College,bed,04-08-2022,405,1376,1358,971,18,Medium,13,15,26.1445,91.7362,Guwahati,Assam
BR_PMCH,PMCH Patna,ventilator,04-11-2016,103,143,61,40,19,Low,13,12,25.61,85.1415,Patna,Bihar
BR_PMCH,PMCH Patna,bed,07-04-2022,453,1020,946,567,74,Medium,60,49,25.61,85.1415,Patna,Bihar
GJ_Civil,Civil Hospital Ahmedabad,ventilator,04-02-2023,29,230,237,201,19,Low,19,19,23.0225,72.5714,Ahmedabad,Gujarat
GJ_Civil,Civil Hospital Ahmedabad,ventilator,06-11-2024,24,111,137,87,30,High,20,17,23.0225,72.5714,Ahmedabad,Gujarat
MP_Hamidia,Hamidia Hospital Bhopal,ambulance,28-10-2015,21,100,102,79,14,Low,13,10,23.2599,77.4126,Bhopal,Madhya Pradesh
OR_SCB,SCB Med Coll Cuttack,bed,06-03-2024,380,1032,966,652,66,Low,25,29,20.4625,85.8828,Cuttack,Odisha
MH_KEM,KEM Hospital,bed,20-08-2019,436,910,874,474,36,Medium,28,10,18.9782,72.8168,Mumbai,Maharashtra
MP_Hamidia,Hamidia Hospital Bhopal,bed,23-10-2022,393,1155,1108,762,47,Low,10,31,23.2599,77.4126,Bhopal,Madhya Pradesh
AS_Gauhati,Gauhati Medical College,bed,11-12-2021,404,1104,1076,700,28,High,13,28,26.1445,91.7362,Guwahati,Assam
WB_CMCH,Calcutta Medical College,ventilator,02-05-2021,28,187,193,159,18,Low,14,16,22.5726,88.3639,Kolkata,West Bengal
WB_CMCH,Calcutta Medical College,oxygen,26-08-2017,199,465,450,266,15,Low,12,14,22.5726,88.3639,Kolkata,West Bengal
GJ_Civil,Civil Hospital Ahmedabad,ventilator,04-02-2023,29,230,237,201,19,Low,19,19,23.0225,72.5714,Ahmedabad,Gujarat
UP_SGPGIMS,SGPGIMS Lucknow,ambulance,06-02-2017,20,127,135,107,20,Low,17,13,26.8467,80.9462,Lucknow,Uttar Pradesh
DL_AIIMS,AIIMS Delhi,ambulance,11-11-2022,30,191,196,161,10,Medium,10,10,28.5672,77.21,New Delhi,Delhi
DL_AIIMS,AIIMS Delhi,ambulance,15-08-2019,30,181,171,151,13,High,11,11,28.5672,77.21,New Delhi,Delhi
WB_CMCH,Calcutta Medical College,ventilator,11-02-2019,27,303,305,276,29,Medium,21,14,22.5726,88.3639,Kolkata,West Bengal
UK_Haldwani,GMCH Haldwani,bed,18-12-2018,413,871,799,458,72,Low,23,68,29.2183,79.5126,Nainital,Uttarakhand
DL_AIIMS,AIIMS Delhi,oxygen,22-03-2024,204,355,329,151,26,High,19,12,28.5672,77.21,New Delhi,Delhi
WB_CMCH,Calcutta Medical College,oxygen,03-11-2023,194,562,522,368,40,Low,16,17,22.5726,88.3639,Kolkata,West Bengal
MP_Hamidia,Hamidia Hospital Bhopal,ventilator,03-08-2024,63,151,126,88,29,High,11,10,23.2599,77.4126,Bhopal,Madhya Pradesh
KA_NIMHANS,NIMHANS Bengaluru,oxygen,23-12-2016,211,458,427,247,31,Low,11,28,12.943,77.5966,Bangalore Urban,Karnataka
WB_CMCH,Calcutta Medical College,ambulance,16-07-2018,33,134,122,101,14,Medium,11,14,22.5726,88.3639,Kolkata,West Bengal
KL_MCH,Med Coll Thiruvananthapuram,ambulance,21-02-2020,20,81,95,62,10,Low,10,10,8.5241,76.9366,Thiruvananthapuram,Kerala
HP_IGMC,IGMC Shimla,bed,13-08-2023,381,901,874,520,27,Low,12,19,31.1048,77.1734,Shimla,Himachal Pradesh
MH_KEM,KEM Hospital,ventilator,06-03-2021,69,246,225,177,21,Low,10,16,18.9782,72.8168,Mumbai,Maharashtra
CH_GMCH,GMCH Chandigarh,oxygen,06-07-2015,197,595,522,398,73,Low,11,34,30.7333,76.7794,Chandigarh,Chandigarh
GJ_Civil,Civil Hospital Ahmedabad,ventilator,06-11-2024,24,111,137,87,30,High,20,17,23.0225,72.5714,Ahmedabad,Gujarat
WB_CMCH,Calcutta Medical College,bed,21-12-2019,380,1076,1013,696,63,Low,43,37,22.5726,88.3639,Kolkata,West Bengal
UP_SGPGIMS,SGPGIMS Lucknow,ambulance,20-02-2018,20,147,173,127,20,Medium,16,16,26.8467,80.9462,Lucknow,Uttar Pradesh
GJ_Civil,Civil Hospital Ahmedabad,oxygen,19-12-2015,223,961,880,738,81,Medium,70,72,23.0225,72.5714,Ahmedabad,Gujarat
HR_PGIMS,PGIMS Rohtak,ambulance,27-05-2024,28,79,79,51,17,High,12,17,28.8955,76.6066,Rohtak,Haryana
HR_PGIMS,PGIMS Rohtak,oxygen,06-03-2019,228,950,917,722,33,Medium,31,31,28.8955,76.6066,Rohtak,Haryana
KL_MCH,Med Coll Thiruvananthapuram,bed,22-02-2020,412,939,918,527,21,High,14,17,8.5241,76.9366,Thiruvananthapuram,Kerala
KL_MCH,Med Coll Thiruvananthapuram,bed,12-02-2019,396,1121,1066,725,55,Low,25,25,8.5241,76.9366,Thiruvananthapuram,Kerala
KA_NIMHANS,NIMHANS Bengaluru,ventilator,15-10-2020,50,242,219,192,26,High,13,16,12.943,77.5966,Bangalore Urban,Karnataka
RJ_SMS,SMS Hospital Jaipur,bed,27-01-2018,377,815,747,438,68,Low,55,62,26.9124,75.7873,Jaipur,Rajasthan
WB_CMCH,Calcutta Medical College,oxygen,09-12-2016,205,325,185,120,68,Low,36,22,22.5726,88.3639,Kolkata,West Bengal
AS_Gauhati,Gauhati Medical College,ambulance,09-12-2017,25,126,140,101,15,High,13,14,26.1445,91.7362,Guwahati,Assam
HR_PGIMS,PGIMS Rohtak,oxygen,08-03-2024,218,683,648,465,35,Low,27,31,28.8955,76.6066,Rohtak,Haryana
OR_SCB,SCB Med Coll Cuttack,ambulance,05-07-2023,31,147,138,116,15,Low,13,12,20.4625,85.8828,Cuttack,Odisha
WB_CMCH,Calcutta Medical College,oxygen,28-08-2015,196,450,413,254,37,Low,23,11,22.5726,88.3639,Kolkata,West Bengal
RJ_SMS,SMS Hospital Jaipur,ambulance,24-04-2020,21,100,115,79,16,Medium,10,16,26.9124,75.7873,Jaipur,Rajasthan
HP_IGMC,IGMC Shimla,bed,13-08-2023,381,901,874,520,27,Low,12,19,31.1048,77.1734,Shimla,Himachal Pradesh
MH_KEM,KEM Hospital,ventilator,21-02-2019,69,354,337,285,17,Medium,10,11,18.9782,72.8168,Mumbai,Maharashtra
KL_MCH,Med Coll Thiruvananthapuram,bed,12-02-2019,396,1121,1066,725,55,Low,25,25,8.5241,76.9366,Thiruvananthapuram,Kerala
BR_PMCH,PMCH Patna,oxygen,25-03-2022,223,1368,1320,1145,48,Medium,21,41,25.61,85.1415,Patna,Bihar
OR_SCB,SCB Med Coll Cuttack,oxygen,13-01-2018,198,587,567,389,20,High,15,15,20.4625,85.8828,Cuttack,Odisha
MH_KEM,KEM Hospital,bed,17-06-2018,425,849,820,424,29,Low,18,29,18.9782,72.8168,Mumbai,Maharashtra
WB_CMCH,Calcutta Medical College,bed,03-09-2024,403,767,697,364,70,High,63,48,22.5726,88.3639,Kolkata,West Bengal
HP_IGMC,IGMC Shimla,ventilator,03-11-2022,40,358,350,318,29,Low,11,14,31.1048,77.1734,Shimla,Himachal Pradesh
WB_CMCH,Calcutta Medical College,oxygen,16-04-2021,195,400,347,205,53,Medium,10,20,22.5726,88.3639,Kolkata,West Bengal
KA_NIMHANS,NIMHANS Bengaluru,ambulance,14-09-2015,28,102,109,74,16,Medium,13,10,12.943,77.5966,Bangalore Urban,Karnataka
AS_Gauhati,Gauhati Medical College,ventilator,16-05-2021,59,164,142,105,22,Low,20,15,26.1445,91.7362,Guwahati,Assam
MH_KEM,KEM Hospital,oxygen,09-03-2020,205,501,441,296,60,Medium,14,28,18.9782,72.8168,Mumbai,Maharashtra
BR_PMCH,PMCH Patna,ambulance,08-01-2016,29,59,52,30,16,Low,10,16,25.61,85.1415,Patna,Bihar
GJ_Civil,Civil Hospital Ahmedabad,oxygen,19-12-2015,223,961,880,738,81,Medium,70,72,23.0225,72.5714,Ahmedabad,Gujarat
RJ_SMS,SMS Hospital Jaipur,oxygen,13-04-2019,223,843,790,620,53,Low,21,42,26.9124,75.7873,Jaipur,Rajasthan
HP_IGMC,IGMC Shimla,ambulance,07-12-2023,31,148,139,117,10,Low,10,10,31.1048,77.1734,Shimla,Himachal Pradesh
HR_PGIMS,PGIMS Rohtak,ventilator,14-06-2021,52,223,207,171,17,Medium,15,12,28.8955,76.6066,Rohtak,Haryana
PB_PGI,PGIMER Chandigarh,bed,16-06-2019,409,937,869,528,68,Low,10,48,30.75,76.78,Chandigarh,Punjab
MP_Hamidia,Hamidia Hospital Bhopal,ventilator,06-10-2019,65,319,295,254,24,High,10,14,23.2599,77.4126,Bhopal,Madhya Pradesh
GJ_Civil,Civil Hospital Ahmedabad,oxygen,02-07-2021,222,830,758,608,72,Low,46,68,23.0225,72.5714,Ahmedabad,Gujarat
GJ_Civil,Civil Hospital Ahmedabad,ambulance,17-07-2019,22,188,191,166,14,Low,12,10,23.0225,72.5714,Ahmedabad,Gujarat
WB_CMCH,Calcutta Medical College,ventilator,24-07-2020,28,212,206,184,25,Medium,25,16,22.5726,88.3639,Kolkata,West Bengal
UP_SGPGIMS,SGPGIMS Lucknow,ventilator,02-02-2020,46,206,191,160,15,High,11,15,26.8467,80.9462,Lucknow,Uttar Pradesh
KL_MCH,Med Coll Thiruvananthapuram,ventilator,17-09-2015,45,232,220,187,17,Medium,14,17,8.5241,76.9366,Thiruvananthapuram,Kerala
DL_AIIMS,AIIMS Delhi,ventilator,25-09-2018,55,237,218,182,28,Low,21,16,28.5672,77.21,New Delhi,Delhi
KA_NIMHANS,NIMHANS Bengaluru,bed,07-04-2022,428,1220,1190,792,30,Medium,23,27,12.943,77.5966,Bangalore Urban,Karnataka
HP_IGMC,IGMC Shimla,oxygen,26-11-2018,226,598,541,372,57,Low,21,45,31.1048,77.1734,Shimla,Himachal Pradesh
UP_SGPGIMS,SGPGIMS Lucknow,ambulance,19-04-2015,20,107,114,88,18,Low,17,16,26.8467,80.9462,Lucknow,Uttar Pradesh
HR_PGIMS,PGIMS Rohtak,ventilator,24-01-2017,47,273,256,226,23,High,19,16,28.8955,76.6066,Rohtak,Haryana
OR_SCB,SCB Med Coll Cuttack,ambulance,01-07-2022,31,176,189,145,10,Low,10,10,20.4625,85.8828,Cuttack,Odisha
AS_Gauhati,Gauhati Medical College,ambulance,19-01-2016,25,41,43,20,12,Low,10,11,26.1445,91.7362,Guwahati,Assam
DL_AIIMS,AIIMS Delhi,ventilator,04-06-2015,55,179,164,124,15,Low,12,12,28.5672,77.21,New Delhi,Delhi
AS_Gauhati,Gauhati Medical College,ambulance,02-05-2019,24,170,177,146,15,Low,15,11,26.1445,91.7362,Guwahati,Assam
AS_Gauhati,Gauhati Medical College,ambulance,02-05-2019,24,170,177,146,15,Low,15,11,26.1445,91.7362,Guwahati,Assam
WB_CMCH,Calcutta Medical College,ventilator,11-02-2019,27,303,305,276,29,Medium,21,14,22.5726,88.3639,Kolkata,West Bengal
HR_PGIMS,PGIMS Rohtak,ventilator,26-11-2018,49,286,273,237,13,Low,12,13,28.8955,76.6066,Rohtak,Haryana
HP_IGMC,IGMC Shimla,ventilator,23-05-2018,38,287,278,249,28,Low,16,27,31.1048,77.1734,Shimla,Himachal Pradesh
BR_PMCH,PMCH Patna,oxygen,15-11-2020,220,999,984,779,15,Medium,13,12,25.61,85.1415,Patna,Bihar
BR_PMCH,PMCH Patna,ventilator,05-03-2023,105,279,267,174,12,Low,10,12,25.61,85.1415,Patna,Bihar
KL_MCH,Med Coll Thiruvananthapuram,ventilator,20-01-2016,45,163,150,118,13,Low,13,10,8.5241,76.9366,Thiruvananthapuram,Kerala
HR_PGIMS,PGIMS Rohtak,bed,01-12-2021,365,658,623,293,35,Medium,31,15,28.8955,76.6066,Rohtak,Haryana
JH_RIMS,RIMS Ranchi,oxygen,08-07-2016,196,677,634,481,43,High,32,25,23.3441,85.3096,Ranchi,Jharkhand
RJ_SMS,SMS Hospital Jaipur,ventilator,17-11-2024,43,111,114,68,30,Low,17,11,26.9124,75.7873,Jaipur,Rajasthan
GJ_Civil,Civil Hospital Ahmedabad,bed,05-07-2022,435,982,930,547,52,High,22,34,23.0225,72.5714,Ahmedabad,Gujarat
CH_GMCH,GMCH Chandigarh,oxygen,02-06-2018,192,738,656,546,82,Low,80,17,30.7333,76.7794,Chandigarh,Chandigarh
AS_Gauhati,Gauhati Medical College,ambulance,02-05-2019,24,170,177,146,15,Low,15,11,26.1445,91.7362,Guwahati,Assam
AS_Gauhati,Gauhati Medical College,oxygen,24-02-2015,233,890,852,657,38,High,27,29,26.1445,91.7362,Guwahati,Assam
MH_KEM,KEM Hospital,ventilator,04-07-2023,71,337,313,266,24,High,17,14,18.9782,72.8168,Mumbai,Maharashtra
WB_CMCH,Calcutta Medical College,ambulance,16-08-2016,30,50,47,20,12,High,11,10,22.5726,88.3639,Kolkata,West Bengal
UK_Haldwani,GMCH Haldwani,ventilator,04-05-2024,58,189,167,131,23,Low,11,21,29.2183,79.5126,Nainital,Uttarakhand
KA_NIMHANS,NIMHANS Bengaluru,ventilator,18-11-2022,37,347,340,310,13,Medium,12,10,12.943,77.5966,Bangalore Urban,Karnataka
BR_PMCH,PMCH Patna,ambulance,01-06-2019,30,178,192,148,20,High,17,18,25.61,85.1415,Patna,Bihar
UP_SGPGIMS,SGPGIMS Lucknow,ventilator,20-06-2017,51,249,240,198,23,Low,22,12,26.8467,80.9462,Lucknow,Uttar Pradesh
RJ_SMS,SMS Hospital Jaipur,bed,12-07-2021,366,659,626,293,33,Low,27,16,26.9124,75.7873,Jaipur,Rajasthan
AS_Gauhati,Gauhati Medical College,bed,04-01-2015,396,1177,1133,781,44,Low,19,16,26.1445,91.7362,Guwahati,Assam
AS_Gauhati,Gauhati Medical College,ventilator,25-08-2023,61,280,267,219,13,Medium,12,10,26.1445,91.7362,Guwahati,Assam
BR_PMCH,PMCH Patna,oxygen,23-10-2018,219,1209,1132,990,77,Medium,76,35,25.61,85.1415,Patna,Bihar
RJ_SMS,SMS Hospital Jaipur,bed,11-03-2015,383,735,683,352,52,High,12,43,26.9124,75.7873,Jaipur,Rajasthan
HR_PGIMS,PGIMS Rohtak,ambulance,22-08-2023,29,174,176,145,19,Low,16,12,28.8955,76.6066,Rohtak,Haryana
OR_SCB,SCB Med Coll Cuttack,oxygen,27-12-2017,198,567,556,369,11,Medium,11,10,20.4625,85.8828,Cuttack,Odisha
UP_SGPGIMS,SGPGIMS Lucknow,bed,08-10-2024,435,1009,960,574,49,Medium,39,24,26.8467,80.9462,Lucknow,Uttar Pradesh
UK_Haldwani,GMCH Haldwani,ventilator,16-11-2021,61,205,189,144,16,Low,13,12,29.2183,79.5126,Nainital,Uttarakhand
RJ_SMS,SMS Hospital Jaipur,ventilator,13-05-2021,42,136,130,94,25,Low,22,14,26.9124,75.7873,Jaipur,Rajasthan
UP_SGPGIMS,SGPGIMS Lucknow,oxygen,07-05-2021,196,975,890,779,85,Low,14,15,26.8467,80.9462,Lucknow,Uttar Pradesh
CH_GMCH,GMCH Chandigarh,ambulance,12-02-2024,20,58,81,39,18,Low,16,10,30.7333,76.7794,Chandigarh,Chandigarh
GJ_Civil,Civil Hospital Ahmedabad,bed,07-04-2020,405,762,703,357,59,Low,20,37,23.0225,72.5714,Ahmedabad,Gujarat
DL_AIIMS,AIIMS Delhi,oxygen,22-03-2024,204,355,329,151,26,High,19,12,28.5672,77.21,New Delhi,Delhi
PB_PGI,PGIMER Chandigarh,ventilator,20-05-2016,78,118,80,40,20,Low,14,18,30.75,76.78,Chandigarh,Punjab
HR_PGIMS,PGIMS Rohtak,ventilator,24-01-2017,47,273,256,226,23,High,19,16,28.8955,76.6066,Rohtak,Haryana
KL_MCH,Med Coll Thiruvananthapuram,oxygen,12-08-2023,195,761,720,566,41,Low,40,35,8.5241,76.9366,Thiruvananthapuram,Kerala
HP_IGMC,IGMC Shimla,ventilator,21-10-2021,46,174,177,128,28,High,14,25,31.1048,77.1734,Shimla,Himachal Pradesh
CH_GMCH,GMCH Chandigarh,ambulance,21-08-2019,21,156,181,135,13,Low,13,12,30.7333,76.7794,Chandigarh,Chandigarh
MP_Hamidia,Hamidia Hospital Bhopal,ventilator,05-01-2015,68,223,205,155,18,Medium,11,14,23.2599,77.4126,Bhopal,Madhya Pradesh
OR_SCB,SCB Med Coll Cuttack,ventilator,07-02-2017,22,252,268,230,25,High,19,10,20.4625,85.8828,Cuttack,Odisha
JH_RIMS,RIMS Ranchi,ambulance,24-09-2023,32,144,151,112,10,Low,10,10,23.3441,85.3096,Ranchi,Jharkhand
UP_SGPGIMS,SGPGIMS Lucknow,oxygen,07-12-2020,191,1033,975,842,58,Low,35,44,26.8467,80.9462,Lucknow,Uttar Pradesh
JH_RIMS,RIMS Ranchi,bed,21-02-2016,395,595,547,200,26,High,17,21,23.3441,85.3096,Ranchi,Jharkhand
TS_Gandhi,Gandhi Hospital Hyderabad,bed,19-04-2019,402,888,826,486,62,Low,44,54,17.385,78.4867,Hyderabad,Telangana
PB_PGI,PGIMER Chandigarh,oxygen,25-11-2020,178,392,382,214,10,Medium,10,10,30.75,76.78,Chandigarh,Punjab
HP_IGMC,IGMC Shimla,oxygen,01-10-2017,231,541,493,310,48,Low,40,19,31.1048,77.1734,Shimla,Himachal Pradesh
MH_KEM,KEM Hospital,oxygen,27-02-2022,209,872,830,663,42,Medium,17,24,18.9782,72.8168,Mumbai,Maharashtra
GJ_Civil,Civil Hospital Ahmedabad,ambulance,02-08-2024,20,81,95,62,20,Low,13,14,23.0225,72.5714,Ahmedabad,Gujarat
UP_SGPGIMS,SGPGIMS Lucknow,ventilator,21-05-2019,58,315,298,257,17,Low,12,13,26.8467,80.9462,Lucknow,Uttar Pradesh
CH_GMCH,GMCH Chandigarh,ventilator,21-11-2019,51,285,264,234,21,Low,18,19,30.7333,76.7794,Chandigarh,Chandigarh
WB_CMCH,Calcutta Medical College,oxygen,26-08-2017,199,465,450,266,15,Low,12,14,22.5726,88.3639,Kolkata,West Bengal
WB_CMCH,Calcutta Medical College,oxygen,18-07-2022,194,599,580,405,19,Low,15,14,22.5726,88.3639,Kolkata,West Bengal
HP_IGMC,IGMC Shimla,oxygen,28-04-2024,231,399,351,168,48,Low,41,11,31.1048,77.1734,Shimla,Himachal Pradesh
TN_CMC,Christian Medical College,oxygen,13-08-2020,188,795,724,607,71,Low,39,18,12.926,79.1356,Vellore,Tamil Nadu
TS_Gandhi,Gandhi Hospital Hyderabad,ventilator,09-04-2023,60,310,292,250,27,Medium,12,22,17.385,78.4867,Hyderabad,Telangana
RJ_SMS,SMS Hospital Jaipur,ambulance,24-04-2020,21,100,115,79,16,Medium,10,16,26.9124,75.7873,Jaipur,Rajasthan
WB_CMCH,Calcutta Medical College,ventilator,02-05-2021,28,187,193,159,18,Low,14,16,22.5726,88.3639,Kolkata,West Bengal
UK_Haldwani,GMCH Haldwani,bed,01-12-2019,424,1005,941,581,64,Medium,10,24,29.2183,79.5126,Nainital,Uttarakhand
KA_NIMHANS,NIMHANS Bengaluru,bed,15-11-2024,417,939,884,522,55,Low,35,33,12.943,77.5966,Bangalore Urban,Karnataka
RJ_SMS,SMS Hospital Jaipur,bed,18-06-2022,365,929,898,564,31,High,17,18,26.9124,75.7873,Jaipur,Rajasthan
OR_SCB,SCB Med Coll Cuttack,ambulance,07-05-2016,31,50,39,20,18,Low,16,10,20.4625,85.8828,Cuttack,Odisha
OR_SCB,SCB Med Coll Cuttack,ambulance,01-07-2022,31,176,189,145,10,Low,10,10,20.4625,85.8828,Cuttack,Odisha
AS_Gauhati,Gauhati Medical College,ventilator,25-11-2019,58,292,280,234,12,High,11,10,26.1445,91.7362,Guwahati,Assam
BR_PMCH,PMCH Patna,bed,20-06-2020,436,763,733,327,30,Low,15,10,25.61,85.1415,Patna,Bihar
HP_IGMC,IGMC Shimla,ventilator,13-10-2015,41,230,229,189,30,Medium,11,23,31.1048,77.1734,Shimla,Himachal Pradesh
AS_Gauhati,Gauhati Medical College,ambulance,19-01-2016,25,41,43,20,12,Low,10,11,26.1445,91.7362,Guwahati,Assam
WB_CMCH,Calcutta Medical College,ventilator,24-07-2020,28,212,206,184,25,Medium,25,16,22.5726,88.3639,Kolkata,West Bengal
TN_CMC,Christian Medical College,ambulance,19-11-2024,20,55,80,36,20,Medium,19,16,12.926,79.1356,Vellore,Tamil Nadu
KA_NIMHANS,NIMHANS Bengaluru,bed,12-12-2017,439,1087,1052,648,35,Low,35,18,12.943,77.5966,Bangalore Urban,Karnataka
WB_CMCH,Calcutta Medical College,bed,13-08-2016,395,697,666,302,31,Low,27,24,22.5726,88.3639,Kolkata,West Bengal
KA_NIMHANS,NIMHANS Bengaluru,oxygen,23-12-2016,211,458,427,247,31,Low,11,28,12.943,77.5966,Bangalore Urban,Karnataka
UP_SGPGIMS,SGPGIMS Lucknow,ambulance,06-02-2017,20,127,135,107,20,Low,17,13,26.8467,80.9462,Lucknow,Uttar Pradesh
DL_AIIMS,AIIMS Delhi,ambulance,11-05-2020,26,100,102,74,15,Medium,15,10,28.5672,77.21,New Delhi,Delhi
BR_PMCH,PMCH Patna,ambulance,05-02-2021,30,88,78,58,15,High,12,15,25.61,85.1415,Patna,Bihar
HR_PGIMS,PGIMS Rohtak,oxygen,23-12-2018,226,867,844,641,23,Medium,19,22,28.8955,76.6066,Rohtak,Haryana
OR_SCB,SCB Med Coll Cuttack,ambulance,06-10-2024,32,66,55,34,16,Low,12,14,20.4625,85.8828,Cuttack,Odisha
KA_NIMHANS,NIMHANS Bengaluru,ventilator,07-05-2019,39,334,331,295,20,Low,14,17,12.943,77.5966,Bangalore Urban,Karnataka
KL_MCH,Med Coll Thiruvananthapuram,ambulance,23-04-2023,22,152,166,130,17,Medium,17,14,8.5241,76.9366,Thiruvananthapuram,Kerala
JH_RIMS,RIMS Ranchi,ventilator,08-08-2017,65,305,280,240,25,High,10,23,23.3441,85.3096,Ranchi,Jharkhand
OR_SCB,SCB Med Coll Cuttack,bed,26-08-2015,394,1195,1158,801,37,Low,30,21,20.4625,85.8828,Cuttack,Odisha
HP_IGMC,IGMC Shimla,bed,24-08-2022,378,932,921,554,11,Low,10,10,31.1048,77.1734,Shimla,Himachal Pradesh
JH_RIMS,RIMS Ranchi,oxygen,23-07-2019,215,951,925,736,26,Medium,24,25,23.3441,85.3096,Ranchi,Jharkhand
KL_MCH,Med Coll Thiruvananthapuram,oxygen,23-01-2024,184,431,378,247,53,Low,16,15,8.5241,76.9366,Thiruvananthapuram,Kerala
GJ_Civil,Civil Hospital Ahmedabad,bed,18-03-2024,408,679,612,271,67,Low,38,28,23.0225,72.5714,Ahmedabad,Gujarat
KL_MCH,Med Coll Thiruvananthapuram,ventilator,20-01-2016,45,163,150,118,13,Low,13,10,8.5241,76.9366,Thiruvananthapuram,Kerala
HP_IGMC,IGMC Shimla,bed,01-12-2020,387,750,710,363,40,Medium,40,23,31.1048,77.1734,Shimla,Himachal Pradesh
UK_Haldwani,GMCH Haldwani,ventilator,16-11-2021,61,205,189,144,16,Low,13,12,29.2183,79.5126,Nainital,Uttarakhand
JH_RIMS,RIMS Ranchi,oxygen,16-09-2022,214,962,951,748,11,Medium,11,10,23.3441,85.3096,Ranchi,Jharkhand
UP_SGPGIMS,SGPGIMS Lucknow,oxygen,08-12-2023,193,1140,1100,947,40,Low,30,16,26.8467,80.9462,Lucknow,Uttar Pradesh
PB_PGI,PGIMER Chandigarh,oxygen,18-05-2018,168,533,480,365,53,Low,22,35,30.75,76.78,Chandigarh,Punjab
GJ_Civil,Civil Hospital Ahmedabad,ambulance,24-04-2023,21,174,202,153,20,Low,10,15,23.0225,72.5714,Ahmedabad,Gujarat
KL_MCH,Med Coll Thiruvananthapuram,ambulance,23-04-2023,22,152,166,130,17,Medium,17,14,8.5241,76.9366,Thiruvananthapuram,Kerala
HP_IGMC,IGMC Shimla,oxygen,24-05-2019,228,638,621,410,17,Low,13,10,31.1048,77.1734,Shimla,Himachal Pradesh
